"Year","zip","Borough","Neighborhood","Percentage","Number"
20,10307,"STATEN ISLAND","SOUTH SHORE","0.013303316",1108.18668706963
20,10308,"STATEN ISLAND","SOUTH SHORE","0.013303316",6649.12012241775
20,10309,"STATEN ISLAND","SOUTH SHORE","0.013303316",4802.14231063504
20,10310,"STATEN ISLAND","PORT RICHMOND","0.009823987",16622.8003060444
20,10312,"STATEN ISLAND","SOUTH SHORE","0.013303316",18469.7781178271
20,10314,"STATEN ISLAND","MID ISLAND","0.004980216",19577.9648048967
20,10451,"BRONX","HIGH BRIDGE AND MORRISANIA","0.028448629",8100
20,10452,"BRONX","HIGH BRIDGE AND MORRISANIA","0.028448629",12375
20,10453,"BRONX","CENTRAL BRONX","0.030699959",20022.4137931034
20,10454,"BRONX","HUNTS POINT AND MOTT HAVEN","0.028653295",6338.37209302326
20,10455,"BRONX","HUNTS POINT AND MOTT HAVEN","0.028653295",15983.7209302326
20,10456,"BRONX","HIGH BRIDGE AND MORRISANIA","0.028448629",22275
20,10457,"BRONX","CENTRAL BRONX","0.030699959",17994.8275862069
20,10458,"BRONX","BRONX PARK AND FORDHAM","0.038204394",20529.3333333333
20,10459,"BRONX","HUNTS POINT AND MOTT HAVEN","0.028653295",19566.2790697674
20,10460,"BRONX","CENTRAL BRONX","0.030699959",15713.7931034483
20,10461,"BRONX","SOUTHEAST BRONX","0.032814845",12058.5365853659
20,10462,"BRONX","SOUTHEAST BRONX","0.032814845",18087.8048780488
20,10463,"BRONX","KINGSBRIDGE AND RIVERDALE","0.006139992",20686.1514919663
20,10464,"BRONX","SOUTHEAST BRONX","0.032814845",0
20,10465,"BRONX","SOUTHEAST BRONX","0.032814845",7159.75609756098
20,10466,"BRONX","NORTHEAST BRONX","0.013917315",17361.5914307575
20,10467,"BRONX","BRONX PARK AND FORDHAM","0.038204394",22144
20,10468,"BRONX","BRONX PARK AND FORDHAM","0.038204394",13840
20,10469,"BRONX","NORTHEAST BRONX","0.013917315",23271.9204284621
20,10470,"BRONX","NORTHEAST BRONX","0.013917315",7387.91124713083
20,10471,"BRONX","KINGSBRIDGE AND RIVERDALE","0.006139992",2955.16449885233
20,10472,"BRONX","SOUTHEAST BRONX","0.032814845",35045.1219512195
20,10473,"BRONX","SOUTHEAST BRONX","0.032814845",11681.7073170732
20,10474,"BRONX","HUNTS POINT AND MOTT HAVEN","0.028653295",4409.3023255814
20,10475,"BRONX","NORTHEAST BRONX","0.013917315",1108.18668706963
20,11001,"QUEENS","#N/A","#N/A",1108.18668706963
20,11004,"QUEENS","SOUTHEAST QUEENS","0.005867103",1108.18668706963
20,11040,"QUEENS","#N/A","#N/A",369.395562356542
20,11101,"QUEENS","NORTHWEST QUEENS","0.031655069",28804.347826087
20,11102,"QUEENS","NORTHWEST QUEENS","0.031655069",8152.17391304348
20,11103,"QUEENS","NORTHWEST QUEENS","0.031655069",17391.3043478261
20,11104,"QUEENS","NORTHWEST QUEENS","0.031655069",18478.2608695652
20,11105,"QUEENS","NORTHWEST QUEENS","0.031655069",8152.17391304348
20,11106,"QUEENS","NORTHWEST QUEENS","0.031655069",20652.1739130435
20,11201,"BROOKLYN","NORTHWEST BROOKLYN","0.0499386",22547.3684210526
20,11203,"BROOKLYN","FLATBUSH","0.038340838",18628.4482758621
20,11204,"BROOKLYN","BOROUGH PARK","0.017942421",5828.57142857143
20,11205,"BROOKLYN","NORTHWEST BROOKLYN","0.0499386",35491.2280701754
20,11206,"BROOKLYN","SUNSET PARK","0.045299495",44185.3846153846
20,11207,"BROOKLYN","EAST NEW YORK AND NEW LOTS","0.026129076",92380
20,11208,"BROOKLYN","EAST NEW YORK AND NEW LOTS","0.026129076",45892
20,11209,"BROOKLYN","SOUTHWEST BROOKLYN","0.014121981",11820.6579954093
20,11210,"BROOKLYN","FLATBUSH","0.038340838",4731.03448275862
20,11211,"BROOKLYN","GREENPOINT","0.021012416",47286
20,11212,"BROOKLYN","CENTRAL BROOKLYN","0.098103425",26795.0819672131
20,11213,"BROOKLYN","CENTRAL BROOKLYN","0.098103425",37895.9016393443
20,11214,"BROOKLYN","SOUTHWEST BROOKLYN","0.014121981",12928.844682479
20,11215,"BROOKLYN","NORTHWEST BROOKLYN","0.0499386",63049.1228070175
20,11216,"BROOKLYN","CENTRAL BROOKLYN","0.098103425",84978.6885245902
20,11217,"BROOKLYN","NORTHWEST BROOKLYN","0.0499386",35491.2280701754
20,11218,"BROOKLYN","BOROUGH PARK","0.017942421",45171.4285714286
20,11219,"BROOKLYN","BOROUGH PARK","0.017942421",29871.4285714286
20,11220,"BROOKLYN","BUSHWICK AND WILLIAMSBURG","0.016919089",32866.6666666667
20,11221,"BROOKLYN","SUNSET PARK","0.045299495",79390
20,11222,"BROOKLYN","GREENPOINT","0.021012416",28542
20,11223,"BROOKLYN","SOUTHERN BROOKLYN","0.016305089",15031.5789473684
20,11224,"BROOKLYN","SOUTHERN BROOKLYN","0.016305089",10168.4210526316
20,11225,"BROOKLYN","FLATBUSH","0.038340838",20106.8965517241
20,11226,"BROOKLYN","FLATBUSH","0.038340838",34891.3793103448
20,11228,"BROOKLYN","SOUTHWEST BROOKLYN","0.014121981",6649.12012241775
20,11229,"BROOKLYN","SOUTHERN BROOKLYN","0.016305089",10610.5263157895
20,11230,"BROOKLYN","BOROUGH PARK","0.017942421",22585.7142857143
20,11231,"BROOKLYN","NORTHWEST BROOKLYN","0.0499386",17954.3859649123
20,11232,"BROOKLYN","BUSHWICK AND WILLIAMSBURG","0.016919089",14733.3333333333
20,11233,"BROOKLYN","CENTRAL BROOKLYN","0.098103425",69284.4262295082
20,11234,"BROOKLYN","CANARSIE AND FLATLANDS","0.01023332",15884.0091813313
20,11235,"BROOKLYN","SOUTHERN BROOKLYN","0.016305089",23431.5789473684
20,11236,"BROOKLYN","CANARSIE AND FLATLANDS","0.01023332",17361.5914307575
20,11237,"BROOKLYN","#N/A","#N/A",40633.5118592196
20,11238,"BROOKLYN","CENTRAL BROOKLYN","0.098103425",75791.8032786885
20,11239,"BROOKLYN","CANARSIE AND FLATLANDS","0.01023332",1477.58224942617
20,11249,"BROOKLYN","#N/A","#N/A",12559.4491201224
20,11354,"QUEENS","NORTH QUEENS","0.013644426",7757.30680948738
20,11355,"QUEENS","NORTH QUEENS","0.013644426",7387.91124713083
20,11356,"QUEENS","NORTH QUEENS","0.013644426",4432.7467482785
20,11357,"QUEENS","NORTH QUEENS","0.013644426",7018.51568477429
20,11358,"QUEENS","NORTH QUEENS","0.013644426",6649.12012241775
20,11360,"QUEENS","NORTH QUEENS","0.013644426",2585.76893649579
20,11361,"QUEENS","NORTHEAST QUEENS","0.003479329",2955.16449885233
20,11362,"QUEENS","NORTHEAST QUEENS","0.003479329",1108.18668706963
20,11363,"QUEENS","NORTHEAST QUEENS","0.003479329",0
20,11364,"QUEENS","NORTHEAST QUEENS","0.003479329",738.791124713083
20,11365,"QUEENS","CENTRAL QUEENS","0.003069996",4063.35118592196
20,11366,"QUEENS","CENTRAL QUEENS","0.003069996",1477.58224942617
20,11367,"QUEENS","CENTRAL QUEENS","0.003069996",2955.16449885233
20,11368,"QUEENS","WEST QUEENS","0.037385728",26824.4186046512
20,11369,"QUEENS","WEST QUEENS","0.037385728",11366.2790697674
20,11370,"BRONX","WEST QUEENS","0.037385728",5455.81395348837
20,11370,"QUEENS","WEST QUEENS","0.037385728",5455.81395348837
20,11372,"QUEENS","WEST QUEENS","0.037385728",15003.488372093
20,11373,"QUEENS","WEST QUEENS","0.037385728",25915.1162790698
20,11374,"QUEENS","WEST CENTRAL QUEENS","0.026333743",11535.7142857143
20,11375,"QUEENS","WEST CENTRAL QUEENS","0.026333743",7285.71428571429
20,11377,"QUEENS","WEST QUEENS","0.037385728",40009.3023255814
20,11378,"QUEENS","WEST QUEENS","0.037385728",13184.8837209302
20,11379,"QUEENS","WEST CENTRAL QUEENS","0.026333743",17000
20,11385,"QUEENS","WEST CENTRAL QUEENS","0.026333743",68607.1428571429
20,11411,"QUEENS","SOUTHEAST QUEENS","0.005867103",1846.97781178271
20,11412,"QUEENS","JAMAICA","0.019716196",8019.5652173913
20,11413,"QUEENS","SOUTHEAST QUEENS","0.005867103",7018.51568477429
20,11414,"QUEENS","SOUTHWEST QUEENS","0.016919089",6705.88235294118
20,11415,"QUEENS","SOUTHWEST QUEENS","0.016919089",3911.76470588235
20,11416,"QUEENS","SOUTHWEST QUEENS","0.016919089",6147.05882352941
20,11417,"QUEENS","SOUTHWEST QUEENS","0.016919089",23470.5882352941
20,11418,"QUEENS","SOUTHWEST QUEENS","0.016919089",12294.1176470588
20,11419,"QUEENS","SOUTHWEST QUEENS","0.016919089",19000
20,11420,"QUEENS","SOUTHWEST QUEENS","0.016919089",16764.7058823529
20,11421,"QUEENS","SOUTHWEST QUEENS","0.016919089",7264.70588235294
20,11422,"QUEENS","SOUTHEAST QUEENS","0.005867103",2216.37337413925
20,11423,"QUEENS","JAMAICA","0.019716196",7547.82608695652
20,11426,"QUEENS","SOUTHEAST QUEENS","0.005867103",2216.37337413925
20,11427,"QUEENS","SOUTHEAST QUEENS","0.005867103",2216.37337413925
20,11428,"QUEENS","SOUTHEAST QUEENS","0.005867103",3324.56006120888
20,11429,"QUEENS","SOUTHEAST QUEENS","0.005867103",4802.14231063504
20,11430,"QUEENS","#N/A","#N/A",0
20,11432,"QUEENS","JAMAICA","0.019716196",16982.6086956522
20,11433,"QUEENS","JAMAICA","0.019716196",19813.0434782609
20,11434,"QUEENS","JAMAICA","0.019716196",19341.3043478261
20,11435,"QUEENS","JAMAICA","0.019716196",16039.1304347826
20,11436,"QUEENS","JAMAICA","0.019716196",7076.08695652174
20,11691,"QUEENS","ROCKAWAYS","0.00607177",8865.493496557
20,11692,"QUEENS","ROCKAWAYS","0.00607177",738.791124713083
20,11693,"QUEENS","ROCKAWAYS","0.00607177",369.395562356542
20,11694,"QUEENS","ROCKAWAYS","0.00607177",1846.97781178271
20,11695,"QUEENS","ROCKAWAYS","0.00607177",0
20,11697,"QUEENS","ROCKAWAYS","0.00607177",0
20,12345,"MANHATTAN","#N/A","#N/A",0
