"Year","zip","Borough","Neighborhood","Percentage","Number"
21,11223,"BROOKLYN","SOUTHERN BROOKLYN","0.022694852",20448.0769230769
21,11224,"BROOKLYN","SOUTHERN BROOKLYN","0.022694852",15171.1538461538
21,11225,"BROOKLYN","FLATBUSH","0.044784507",22270.4225352113
21,11226,"BROOKLYN","FLATBUSH","0.044784507",48692.9577464789
21,11228,"BROOKLYN","SOUTHWEST BROOKLYN","0.012276834",4092.93592436975
21,11229,"BROOKLYN","SOUTHERN BROOKLYN","0.022694852",18469.2307692308
21,11230,"BROOKLYN","BOROUGH PARK","0.02070635",37636.3636363636
21,11231,"BROOKLYN","NORTHWEST BROOKLYN","0.054078589",23771.4285714286
21,11232,"BROOKLYN","BUSHWICK AND WILLIAMSBURG","0.012017464",20464.6796218487
21,11233,"BROOKLYN","CENTRAL BROOKLYN","0.101759391",55804.0760869565
21,11234,"BROOKLYN","CANARSIE AND FLATLANDS","0.007219124",15255.4884453782
21,11235,"BROOKLYN","SOUTHERN BROOKLYN","0.022694852",34300
21,11236,"BROOKLYN","CANARSIE AND FLATLANDS","0.007219124",17860.0840336134
21,11237,"BROOKLYN","#N/A","#N/A",63626.5493697479
21,11238,"BROOKLYN","CENTRAL BROOKLYN","0.101759391",75544.2934782609
21,11239,"BROOKLYN","CANARSIE AND FLATLANDS","0.007219124",1116.25525210084
21,11249,"BROOKLYN","#N/A","#N/A",13022.9779411765
21,11354,"QUEENS","NORTH QUEENS","0.008861799",8557.95693277311
21,11355,"QUEENS","NORTH QUEENS","0.008861799",13767.1481092437
21,11356,"QUEENS","NORTH QUEENS","0.008861799",5953.36134453782
21,11357,"QUEENS","NORTH QUEENS","0.008861799",10418.3823529412
21,11358,"QUEENS","NORTH QUEENS","0.008861799",6325.44642857143
21,11360,"QUEENS","NORTH QUEENS","0.008861799",744.170168067227
21,11361,"QUEENS","NORTHEAST QUEENS","0.001426534",9302.12710084034
21,11362,"QUEENS","NORTHEAST QUEENS","0.001426534",1116.25525210084
21,11364,"QUEENS","NORTHEAST QUEENS","0.001426534",1860.42542016807
21,11365,"QUEENS","CENTRAL QUEENS","0.001556218",2604.59558823529
21,11366,"QUEENS","CENTRAL QUEENS","0.001556218",1488.34033613445
21,11367,"QUEENS","CENTRAL QUEENS","0.001556218",5581.2762605042
21,11368,"QUEENS","WEST QUEENS","0.036744045",39135.4166666667
21,11369,"QUEENS","WEST QUEENS","0.036744045",9031.25
21,11370,"QUEENS","WEST QUEENS","0.036744045",9031.25
21,11372,"QUEENS","WEST QUEENS","0.036744045",19868.75
21,11373,"QUEENS","WEST QUEENS","0.036744045",36125
21,11374,"QUEENS","WEST CENTRAL QUEENS","0.028184844",15348.7804878049
21,11375,"QUEENS","WEST CENTRAL QUEENS","0.028184844",7939.0243902439
21,11377,"QUEENS","WEST QUEENS","0.036744045",59606.25
21,11378,"QUEENS","WEST QUEENS","0.036744045",16256.25
21,11379,"QUEENS","WEST CENTRAL QUEENS","0.028184844",20112.1951219512
21,11385,"QUEENS","WEST CENTRAL QUEENS","0.028184844",61924.3902439024
21,11411,"QUEENS","SOUTHEAST QUEENS","0.00453897",2232.51050420168
21,11412,"QUEENS","JAMAICA","0.017118402",7570.58823529412
21,11413,"QUEENS","SOUTHEAST QUEENS","0.00453897",4837.10609243697
21,11414,"QUEENS","SOUTHWEST QUEENS","0.01110967",8185.8718487395
21,11415,"QUEENS","SOUTHWEST QUEENS","0.01110967",2604.59558823529
21,11416,"QUEENS","SOUTHWEST QUEENS","0.01110967",3720.85084033613
21,11417,"QUEENS","SOUTHWEST QUEENS","0.01110967",16371.743697479
21,11418,"QUEENS","SOUTHWEST QUEENS","0.01110967",6325.44642857143
21,11419,"QUEENS","SOUTHWEST QUEENS","0.01110967",5953.36134453782
21,11420,"QUEENS","SOUTHWEST QUEENS","0.01110967",12278.8077731092
21,11421,"QUEENS","SOUTHWEST QUEENS","0.01110967",3720.85084033613
21,11422,"QUEENS","SOUTHEAST QUEENS","0.00453897",2232.51050420168
21,11423,"QUEENS","JAMAICA","0.017118402",2523.52941176471
21,11426,"QUEENS","SOUTHEAST QUEENS","0.00453897",1488.34033613445
21,11427,"QUEENS","SOUTHEAST QUEENS","0.00453897",1860.42542016807
21,11428,"QUEENS","SOUTHEAST QUEENS","0.00453897",744.170168067227
21,11429,"QUEENS","SOUTHEAST QUEENS","0.00453897",3348.76575630252
21,11432,"QUEENS","JAMAICA","0.017118402",13879.4117647059
21,11433,"QUEENS","JAMAICA","0.017118402",14720.5882352941
21,11434,"QUEENS","JAMAICA","0.017118402",12617.6470588235
21,11435,"QUEENS","JAMAICA","0.017118402",15141.1764705882
21,11436,"QUEENS","JAMAICA","0.017118402",7991.17647058824
21,11691,"QUEENS","ROCKAWAYS","0.004582199",8185.8718487395
21,11692,"QUEENS","ROCKAWAYS","0.004582199",2232.51050420168
21,11693,"QUEENS","ROCKAWAYS","0.004582199",1116.25525210084
21,11694,"QUEENS","ROCKAWAYS","0.004582199",3720.85084033613
